Epoch,Loss
1716,0.0559848
1717,0.0559873
1718,0.0559898
1719,0.0559923
1720,0.0559947
1721,0.0559972
1722,0.0559996
1723,0.0560019
1724,0.0560042
1725,0.0560065
1726,0.0560087
1727,0.0560108
1728,0.0560129
1729,0.0560149
1730,0.0560169
1731,0.0560188
1732,0.0560206
1733,0.0560223
1734,0.0560239
1735,0.0560254
1736,0.0560267
1737,0.0560279
1738,0.056029
1739,0.05603
1740,0.0560308
1741,0.0560316
1742,0.0560322
1743,0.0560328
1744,0.0560332
1745,0.0560336
1746,0.0560338
1747,0.056034
1748,0.0560341
1749,0.0560342
1750,0.0560341
1751,0.056034
1752,0.0560339
1753,0.0560336
1754,0.0560334
1755,0.056033
1756,0.0560327
1757,0.0560322
1758,0.0560318
1759,0.0560313
1760,0.0560308
1761,0.0560302
1762,0.0560296
1763,0.056029
1764,0.0560284
1765,0.0560277
1766,0.056027
1767,0.0560264
1768,0.0560256
1769,0.0560251
1770,0.0560238
1771,0.0560252
1772,0.0560175
1773,0.0560398
1774,0.05597
1775,0.056038
1776,0.0560119
1777,0.0560479
1778,0.0559459
1779,0.0559718
1780,0.0559609
1781,0.055919
1782,0.0559093
1783,0.055986
1784,0.0560277
1785,0.0560346
1786,0.0559646
1787,0.0560592
1788,0.0559368
1789,0.0559836
1790,0.0560312
1791,0.0560136
1792,0.0560129
1793,0.056014
1794,0.0560096
1795,0.0560233
1796,0.0559838
1797,0.0561039
1798,0.055861
1799,0.0561108
1800,0.0558639
1801,0.0561144
1802,0.0558693
1803,0.056104
1804,0.0558583
1805,0.0561105
1806,0.0558607
1807,0.0561023
1808,0.0558862
1809,0.056086
1810,0.0559433
1811,0.0561197
1812,0.0558863
1813,0.0561258
1814,0.0558976
1815,0.0561336
1816,0.055908
1817,0.0561365
1818,0.0559314
1819,0.0561346
1820,0.0559645
1821,0.0561259
1822,0.0559994
1823,0.056109
1824,0.0560426
1825,0.0561001
1826,0.0561039
1827,0.0561391
1828,0.0561793
1829,0.0561766
1830,0.0560522
1831,0.055998
1832,0.0559567
1833,0.055882
1834,0.0558655
1835,0.0558258
1836,0.0558674
1837,0.0558571
1838,0.0558953
1839,0.0559151
1840,0.0559809
1841,0.0560041
1842,0.0558679
1843,0.0558235
1844,0.055806
1845,0.0557966
1846,0.0557887
1847,0.0557796
1848,0.055769
1849,0.055757
1850,0.0557434
1851,0.0557276
1852,0.0557077
1853,0.0556795
1854,0.0556315
1855,0.0555567
1856,0.0555581
1857,0.0554507
1858,0.0553545
1859,0.0553065
1860,0.0553006
1861,0.0553121
1862,0.0553166
1863,0.0552825
1864,0.0556439
1865,0.0560954
1866,0.0558833
1867,0.0561743
1868,0.0561566
1869,0.0561374
1870,0.0560931
1871,0.0560274
1872,0.0559639
1873,0.0559035
1874,0.0558911
1875,0.0559872
1876,0.0559509
1877,0.0558584
1878,0.0557478
1879,0.0554156
1880,0.0552609
1881,0.0554382
1882,0.0552636
1883,0.05502
1884,0.0549938
1885,0.0551882
1886,0.0553525
1887,0.0552486
1888,0.0552657
1889,0.0553613
1890,0.0552371
1891,0.0552466
1892,0.0553503
1893,0.0552306
1894,0.0552487
1895,0.0553489
1896,0.0552161
1897,0.0553275
1898,0.0553552
1899,0.055205
1900,0.0553034
1901,0.0553508
1902,0.0551848
1903,0.0552012
1904,0.0553613
1905,0.0551611
1906,0.055153
1907,0.0554203
1908,0.0551467
1909,0.0551482
1910,0.0554494
1911,0.0551371
1912,0.0551485
1913,0.0554672
1914,0.0551289
1915,0.0551496
1916,0.0554818
1917,0.0551237
1918,0.0551517
1919,0.0554909
1920,0.0551179
1921,0.0551534
1922,0.0554985
1923,0.0551172
1924,0.055158
1925,0.0555026
1926,0.0551066
1927,0.0551568
1928,0.0554732
1929,0.0551284
1930,0.0552117
1931,0.0554545
1932,0.0550652
1933,0.0551552
1934,0.0549073
1935,0.0549217
1936,0.0548681
1937,0.0550193
1938,0.0551808
1939,0.0555145
1940,0.0550893
1941,0.0551608
1942,0.0549954
1943,0.0551563
1944,0.0550231
1945,0.055352
1946,0.0553504
1947,0.0550897
1948,0.0551303
1949,0.0553402
1950,0.055362
1951,0.055116
1952,0.0551337
1953,0.0553484
1954,0.0553645
1955,0.0551513
1956,0.0551395
1957,0.0553598
1958,0.0553655
1959,0.0551851
1960,0.0551485
1961,0.0553751
1962,0.0553629
1963,0.0552129
1964,0.055159
1965,0.0553839
1966,0.0553621
1967,0.0552319
1968,0.0551707
1969,0.0553881
1970,0.0553634
1971,0.0552413
1972,0.0551845
1973,0.0553905
1974,0.0553623
1975,0.0552359
1976,0.0551987
1977,0.055392
1978,0.0553664
1979,0.0552087
1980,0.0552127
1981,0.0553927
1982,0.0554038
1983,0.055201
1984,0.0552309
1985,0.0553855
1986,0.0553599
1987,0.0551587
1988,0.0552467
1989,0.0553921
1990,0.0554666
1991,0.055152
1992,0.0552641
1993,0.0553707
1994,0.0553609
1995,0.0551873
1996,0.055294
1997,0.0549163
1998,0.0553686
1999,0.0553628
