Epoch,Loss
1718,0.0463496
1719,0.0463463
1720,0.0463429
1721,0.0463394
1722,0.0463356
1723,0.0463317
1724,0.0463276
1725,0.0463232
1726,0.0463186
1727,0.0463137
1728,0.0463086
1729,0.0463033
1730,0.0462977
1731,0.0462919
1732,0.0462859
1733,0.0462797
1734,0.0462733
1735,0.0462668
1736,0.0462602
1737,0.0462536
1738,0.0462468
1739,0.0462401
1740,0.0462334
1741,0.0462266
1742,0.0462199
1743,0.0462131
1744,0.0462059
1745,0.046198
1746,0.0461888
1747,0.0461773
1748,0.0461621
1749,0.0461424
1750,0.0461201
1751,0.0461045
1752,0.0461151
1753,0.0461414
1754,0.0461477
1755,0.0461443
1756,0.0461411
1757,0.0461377
1758,0.0461344
1759,0.046131
1760,0.0461275
1761,0.0461241
1762,0.0461206
1763,0.0461171
1764,0.0461136
1765,0.0461101
1766,0.0461065
1767,0.046103
1768,0.0460994
1769,0.0460959
1770,0.0460923
1771,0.0460888
1772,0.0460852
1773,0.0460816
1774,0.0460781
1775,0.0460745
1776,0.046071
1777,0.0460674
1778,0.0460639
1779,0.0460603
1780,0.0460568
1781,0.0460532
1782,0.0460497
1783,0.0460462
1784,0.0460427
1785,0.0460391
1786,0.0460356
1787,0.046032
1788,0.0460284
1789,0.0460248
1790,0.0460212
1791,0.0460175
1792,0.0460138
1793,0.0460101
1794,0.0460062
1795,0.0460023
1796,0.0459983
1797,0.0459943
1798,0.0459901
1799,0.0459859
1800,0.0459816
1801,0.0459773
1802,0.0459729
1803,0.0459684
1804,0.045964
1805,0.0459595
1806,0.0459551
1807,0.0459508
1808,0.0459465
1809,0.0459424
1810,0.0459384
1811,0.0459345
1812,0.0459309
1813,0.0459274
1814,0.0459242
1815,0.0459211
1816,0.0459183
1817,0.0459156
1818,0.0459131
1819,0.0459107
1820,0.0459084
1821,0.0459061
1822,0.0459038
1823,0.0459014
1824,0.0458988
1825,0.045896
1826,0.0458929
1827,0.0458896
1828,0.0458861
1829,0.0458825
1830,0.0458788
1831,0.0458751
1832,0.0458716
1833,0.0458681
1834,0.0458648
1835,0.0458616
1836,0.0458585
1837,0.0458555
1838,0.0458526
1839,0.0458498
1840,0.0458469
1841,0.045844
1842,0.0458411
1843,0.0458381
1844,0.0458351
1845,0.0458319
1846,0.0458287
1847,0.0458254
1848,0.0458221
1849,0.0458186
1850,0.0458151
1851,0.0458115
1852,0.0458079
1853,0.0458042
1854,0.0458006
1855,0.0457969
1856,0.0457933
1857,0.0457897
1858,0.0457862
1859,0.0457828
1860,0.0457795
1861,0.0457762
1862,0.0457731
1863,0.0457701
1864,0.0457672
1865,0.0457644
1866,0.0457617
1867,0.0457591
1868,0.0457566
1869,0.0457542
1870,0.0457518
1871,0.0457494
1872,0.0457471
1873,0.0457447
1874,0.0457424
1875,0.0457401
1876,0.0457377
1877,0.0457353
1878,0.0457329
1879,0.0457305
1880,0.0457279
1881,0.0457254
1882,0.0457227
1883,0.0457201
1884,0.0457174
1885,0.0457146
1886,0.0457118
1887,0.0457089
1888,0.045706
1889,0.045703
1890,0.0457
1891,0.045697
1892,0.0456939
1893,0.0456908
1894,0.0456877
1895,0.0456845
1896,0.0456813
1897,0.0456781
1898,0.0456748
1899,0.0456715
1900,0.0456682
1901,0.0456649
1902,0.0456615
1903,0.0456581
1904,0.0456547
1905,0.0456512
1906,0.0456477
1907,0.0456442
1908,0.0456406
1909,0.045637
1910,0.0456333
1911,0.0456297
1912,0.0456259
1913,0.0456221
1914,0.0456183
1915,0.0456144
1916,0.0456105
1917,0.0456065
1918,0.0456025
1919,0.0455984
1920,0.0455943
1921,0.0455901
1922,0.0455858
1923,0.0455815
1924,0.0455771
1925,0.0455726
1926,0.0455681
1927,0.0455635
1928,0.0455589
1929,0.0455541
1930,0.0455493
1931,0.0455444
1932,0.0455395
1933,0.0455344
1934,0.0455293
1935,0.0455241
1936,0.0455189
1937,0.0455135
1938,0.0455081
1939,0.0455026
1940,0.045497
1941,0.0454913
1942,0.0454856
1943,0.0454798
1944,0.0454739
1945,0.045468
1946,0.0454619
1947,0.0454559
1948,0.0454497
1949,0.0454435
1950,0.0454372
1951,0.0454309
1952,0.0454245
1953,0.0454181
1954,0.0454117
1955,0.0454053
1956,0.0453988
1957,0.0453923
1958,0.0453859
1959,0.0453794
1960,0.045373
1961,0.0453667
1962,0.0453604
1963,0.0453542
1964,0.045348
1965,0.0453421
1966,0.0453362
1967,0.0453305
1968,0.0453249
1969,0.0453195
1970,0.0453142
1971,0.0453091
1972,0.045304
1973,0.0452988
1974,0.0452935
1975,0.0452877
1976,0.0452812
1977,0.0452739
1978,0.0452652
1979,0.0452553
1980,0.0452438
1981,0.0452308
1982,0.0452165
1983,0.0452008
1984,0.0451837
1985,0.0451652
1986,0.0451457
1987,0.0451284
1988,0.0451344
1989,0.045255
1990,0.0452748
1991,0.0451388
1992,0.0452936
1993,0.0452251
1994,0.0451015
1995,0.0452933
1996,0.0452087
1997,0.0450962
1998,0.0452362
1999,0.0451887
